idx;dE
8_8;0.0
8_9;40.13672818280616
8_10;32.78769500967851
8_11;0.0
8_12;29.888342477284194
8_13;33.553460215589496
8_14;0.0
8_15;43.4628130003439
8_16;0.0
8_17;0.0
8_18;0.0
8_19;46.26230274039939
8_20;41.05220257436554
8_21;0.0
8_22;34.90964193368331
8_23;0.0
8_24;35.60731147133632
8_25;0.0
8_26;0.0
8_27;31.274295630958225
8_28;0.0
8_29;0.0
8_30;0.0
8_31;0.0
8_32;49.417256039872946
8_33;0.0
8_34;0.0
8_35;31.62156477697627
8_36;0.0
8_37;1.211742722705822
8_38;10.365379213956963
8_39;0.0
8_40;0.0
8_41;0.0
8_42;40.95655609250149
8_43;41.31721918281015
8_44;13.727965956837597
8_45;11.984655081583071
8_46;0.0
8_47;0.0
8_48;46.57697289645625
8_49;0.19213401227413365
8_50;23.699822998576572
9_1;25.076436597912103
9_2;37.8716909944906
9_3;0.0
9_4;0.0
9_5;0.0
9_6;34.07349249512969
9_7;0.0
9_8;21.54430238950105
9_9;0.0
9_10;0.0
9_11;0.0
9_12;0.30907450054655794
9_13;14.499746950740986
9_14;10.4119091675675
9_15;20.771424577008784
9_16;0.0
9_17;0.0
9_18;0.0
9_19;0.0
9_20;0.0
9_21;31.429287520775695
9_22;0.0
9_23;0.0
9_24;35.21783057869864
9_25;31.945533764403063
9_26;38.186320614974335
9_27;37.422734583650424
9_28;19.471174430742387
9_29;15.050596393108798
9_30;0.0
9_31;33.26057670410467
9_32;9.30061676335754
9_33;0.0
9_34;30.11796722593765
9_35;0.22266071792788947
9_36;47.033566627418686
9_37;0.0
9_38;17.957334548717522
9_39;0.0
9_40;0.0
9_41;0.0
9_42;34.53133059735414
9_43;0.0
9_44;34.30119132449422
9_45;34.73429594688549
9_46;0.0
9_47;0.0
9_48;39.018773798801604
9_49;0.0
9_50;27.80759058825301
10_1;47.95824274595357
10_2;0.0
10_3;41.23778507688747
10_4;2.6151359371336493
10_5;45.759885254175344
10_6;34.55675861829271
10_7;0.0
10_8;2.873364837529759
10_9;26.97366461074368
10_10;0.0
10_11;45.05511538560195
10_12;49.406221205863396
10_13;0.0
10_14;48.31542580302391
10_15;6.352471980227464
10_16;0.459552059493338
10_17;0.0
10_18;9.914801119506595
10_19;0.32303226019333436
10_20;0.0
10_21;32.80102726035934
10_22;18.753744776457694
10_23;0.0
10_24;40.08553975366524
10_25;0.0
10_26;31.694060491257297
10_27;0.0
10_28;0.11715446067197868
10_29;48.872487244516385
10_30;19.330521785149678
10_31;3.480438545385064
10_32;0.0
10_33;0.0
10_34;0.0
10_35;1.6901768690780343
10_36;49.250225966844866
10_37;0.0
10_38;0.16341665973110744
10_39;0.0
10_40;44.799512379603925
10_41;0.0
10_42;22.69572852130902
10_43;0.0
10_44;49.70015076475113
10_45;12.97206555803616
10_46;0.0
10_47;35.18816495321269
10_48;0.0
10_49;0.2617713954726545
10_50;0.0
11_1;0.0
11_2;34.054034016874745
11_3;0.0
11_4;0.0
11_5;34.68508072645395
11_6;1.8784946784823349
11_7;47.87080648320981
11_8;8.25531889944008
11_9;0.0
11_10;0.0
11_11;26.478662647258375
11_12;0.0
11_13;16.11970674783272
11_14;37.983903116417196
11_15;1.4476316572521069
11_16;49.25631065131063
11_17;0.0
11_18;0.0
11_19;0.0
11_20;0.0
11_21;0.0
11_22;47.32004409938244
11_23;44.93002034751898
11_24;25.23203181006585
11_25;0.0
11_26;0.0
11_27;0.0
11_28;0.0
11_29;32.69532516501688
11_30;14.773216645155719
11_31;0.0
11_32;2.2992213514129016
11_33;0.0
11_34;0.0
11_35;49.36454163704632
11_36;0.0
11_37;0.0
11_38;0.0
11_39;44.966215275727606
11_40;0.0
11_41;0.0
11_42;15.94046780963739
11_43;0.0
11_44;43.91431207196235
11_45;0.0
11_46;2.4417794219916686
11_47;42.45482638818788
11_48;0.0
11_49;0.0
11_50;0.0
12_1;28.77371593648182
12_2;14.511694303272316
12_3;0.0
12_4;0.0
12_5;0.0
12_6;0.0
12_7;24.357577436535745
12_8;28.2959172646515
12_9;51.002045024869666
12_10;0.0
12_11;39.47128926385386
12_12;31.24316884418413
12_13;0.0
12_14;0.0
12_15;39.51288202230835
12_16;39.23071069967604
12_17;0.16877718673398093
12_18;0.0
12_19;29.905905076477232
12_20;45.504339682972805
12_21;33.10897754143418
12_22;0.0
12_23;0.0
12_24;0.0
12_25;34.758196132024764
12_26;0.0
12_27;19.344816202705275
12_28;51.40678757748049
12_29;39.3247286580834
12_30;0.0
12_31;0.0
12_32;0.0
12_33;0.0
12_34;23.76281595050144
12_35;0.0
12_36;13.47986645407703
12_37;0.0
12_38;34.5724454361601
12_39;0.0
12_40;0.0
12_41;50.64589002489324
12_42;26.992614292219567
12_43;0.0
12_44;33.124933899913856
12_45;29.96104933572978
12_46;39.230588737380536
12_47;0.0
12_48;42.295366996549994
12_49;0.0
12_50;0.0
13_1;0.0
13_2;0.0
13_3;0.0
13_4;0.0
13_5;0.0
13_6;0.6239941557772295
13_7;0.0
13_8;0.0
13_9;11.81171169952724
13_10;0.0
13_11;0.0
13_12;0.0
13_13;0.5290146543411536
13_14;0.0
13_15;0.0
13_16;0.0
13_17;19.074418093553223
13_18;0.0
13_19;23.117528294940705
13_20;0.0
13_21;15.161543945961363
13_22;18.121053895408608
13_23;0.0
13_24;42.97428669688694
13_25;0.0
13_26;45.70544374423161
13_27;37.274246649569136
13_28;51.102005531555406
13_29;51.09346745513977
13_30;0.0
13_31;0.0
13_32;0.0
13_33;0.0
13_34;0.0
13_35;0.0
13_36;38.383601349182456
13_37;0.0
13_38;0.0
13_39;0.0
13_40;0.0
13_41;34.801563158679926
13_42;0.3744347834338745
13_43;0.0
13_44;0.0
13_45;0.0
13_46;38.75047697559541
13_47;0.0
13_48;0.12812621045547232
13_49;0.0
13_50;0.0
14_1;0.0
14_2;0.0
14_3;39.128580134716024
14_4;45.95661864564835
14_5;41.38515376103663
14_6;20.495228548320785
14_7;16.199781049125402
14_8;0.0
14_9;0.0
14_10;30.28291830633924
14_11;35.07019004424124
14_12;0.0
14_13;0.0
14_14;0.0
14_15;0.0
14_16;26.128623296642534
14_17;0.0
14_18;29.13337380444374
14_19;49.082200161370594
14_20;0.16690126216659945
14_21;0.0
14_22;34.347441783650304
14_23;0.0
14_24;43.867891829092045
14_25;38.73245927689514
14_26;0.0
14_27;0.0
14_28;0.0
14_29;3.885001700196879
14_30;22.917239408959464
14_31;0.0
14_32;0.0
14_33;0.0
14_34;0.0
14_35;0.5906277508377875
14_36;44.69019224514563
14_37;0.0
14_38;0.0
14_39;26.080095296939064
14_40;23.985487092655013
14_41;50.637699869228584
14_42;0.0
14_43;36.93051558938651
14_44;0.0
14_45;0.0
14_46;0.0
14_47;0.0
14_48;0.0
14_49;44.86874664043229
14_50;0.0
15_1;0.0
15_2;35.04982617670121
15_3;44.21626821493309
15_4;0.0
15_5;0.0
15_6;13.985136578509538
15_7;8.89329523672738
15_8;33.350859548838336
15_9;39.57313655101956
15_10;0.0
15_11;39.14812139901437
15_12;0.0
15_13;0.0
15_14;0.0
15_15;0.0
15_16;49.62140818406255
15_17;43.056758337969555
15_18;43.38762624571487
15_19;0.0
15_20;0.0
15_21;42.57798730185462
15_22;11.763184885150036
15_23;36.14493869619516
15_24;0.0
15_25;0.0
15_26;0.0
15_27;0.0
15_28;0.0
15_29;13.537680719212709
15_30;0.0
15_31;0.0
15_32;0.0
15_33;51.62505768215249
15_34;0.0
15_35;36.79049717574281
15_36;0.0
15_37;0.0
15_38;22.94348196686769
15_39;3.4226493729899325
15_40;0.0
15_41;0.0
15_42;0.3052706490658844
15_43;27.477722361523757
15_44;0.0
15_45;0.0
15_46;2.6187073615195304
15_47;0.0
15_48;0.0
15_49;0.0
15_50;0.0
16_1;48.7443331207335
16_2;0.39156836651576055
16_3;42.25464677564505
16_4;0.0
16_5;0.0
16_6;51.83889119171375
16_7;0.0
16_8;46.01544256346245
16_9;34.12212487747218
16_10;0.0
16_11;35.38807348316186
16_12;40.72372871850283
16_13;11.296765987785582
16_14;10.996971480524135
16_15;0.0
16_16;24.462107998299555
16_17;0.0
16_18;44.87535147144117
16_19;0.0
16_20;0.0
16_21;0.0
16_22;0.0
16_23;0.0
16_24;24.75991400590765
16_25;43.09256036182831
16_26;0.0
16_27;0.0
16_28;0.0
16_29;25.155232788665092
16_30;22.695630114108386
16_31;0.0
16_32;0.0
16_33;0.0
16_34;0.0
16_35;0.0
16_36;0.0
16_37;46.79977567840246
16_38;0.0
16_39;0.0
16_40;0.0
16_41;0.0
16_42;37.85068787417068
16_43;37.71534328737963
16_44;46.00198288986554
16_45;0.0
16_46;0.0
16_47;0.0
16_48;30.986381812074463
16_49;0.0
16_50;33.03467950925315
17_1;0.0
17_2;36.392798246115795
17_3;28.82458730298103
17_4;33.20510984718561
17_5;0.0
17_6;0.0
17_7;0.0
17_8;38.556385951063326
17_9;0.0
17_10;49.0851792235966
17_11;0.6766880497646832
17_12;0.0
17_13;0.0
17_14;44.51304287208767
17_15;0.0
17_16;7.317461573615817
17_17;43.836791510539115
17_18;0.0
17_19;0.0
17_20;0.0
17_21;5.787783220546165
17_22;0.0
17_23;0.0
17_24;0.0
17_25;7.723388349972085
17_26;0.0
17_27;0.0
17_28;45.375479947579144
17_29;0.0
17_30;42.68789415984074
17_31;25.5950854945501
17_32;0.0
17_33;0.0
17_34;0.0
17_35;0.0
17_36;0.0
17_37;13.73384953658874
17_38;0.0
17_39;0.0
17_40;0.8836509984491085
17_41;0.0
17_42;0.0
17_43;28.59597580323072
17_44;0.0
17_45;0.31408198375720536
17_46;0.0
17_47;0.0
17_48;28.051833946820476
17_49;33.33633806795598
17_50;29.591068453043906
18_1;37.150028543595305
18_2;0.0
18_3;39.098954637661045
18_4;41.4502144373158
18_5;0.0
18_6;0.0
18_7;0.0
18_8;29.954523830626073
18_9;0.6448959655050801
18_10;46.64499933939078
18_11;35.42035564778292
18_12;7.180714889463466
18_13;0.0
18_14;0.0
18_15;17.377641066210344
18_16;0.0
18_17;27.45923033805119
18_18;0.21275498481312152
18_19;0.7261155941911661
18_20;150.49261190276522
18_21;25.453030815076435
18_22;28.644733248870274
18_23;0.0
18_24;0.0
18_25;0.0
18_26;31.01598564823506
18_27;0.0
18_28;0.507821305092269
18_29;0.0
18_30;29.36774247776826
18_31;0.0
18_32;0.0
18_33;0.0
18_34;0.0
18_35;0.0
18_36;28.358224678420797
18_37;0.0
18_38;0.0
18_39;0.0
18_40;0.0
18_41;35.900754152030906
18_42;33.236876369982674
18_43;20.39415112117422
18_44;14.408558650548633
18_45;0.0
18_46;46.94142525457325
18_47;0.0
18_48;0.0
18_49;0.0
18_50;24.97743010959921
19_1;0.0
19_2;43.51501746759231
19_3;35.53999884681246
19_4;0.27171011655203375
19_5;29.20861210875224
19_6;0.0
19_7;0.0
19_8;25.079275860354105
19_9;0.0
19_10;0.0
19_11;15.052087075945261
19_12;0.11960348044522111
19_13;0.0
19_14;37.508455069648335
19_15;10.45302045983734
19_16;39.06291799271999
19_17;34.454818536893654
19_18;0.0
19_19;0.0
19_20;14.978677881454734
19_21;1.3676848472872116
19_22;0.049864030908793204
19_23;0.0
19_24;33.54400656157735
19_25;0.0
19_26;38.19164503331311
19_27;44.462104791067226
19_28;48.09867072897525
19_29;0.0
19_30;0.0
19_31;0.0
19_32;0.0
19_33;0.0
19_34;47.163149652789706
19_35;0.0
19_36;45.589488941533546
19_37;44.9649540875374
19_38;0.0
19_39;34.785961305378116
19_40;47.0994017714334
19_41;31.626355320030893
19_42;37.37761675096919
19_43;20.12015035836279
19_44;0.0
19_45;0.0
19_46;43.44016890866354
19_47;0.0
19_48;38.73822101042128
19_49;9.955529947289792
19_50;37.19361335430578
20_1;0.27472678430300823
20_2;18.500419579310467
20_3;0.0
20_4;45.08555374818633
20_5;0.0
20_6;0.0
20_7;38.956310515258
20_8;23.84823417585967
20_9;0.0
20_10;19.479558210606548
20_11;0.0
20_12;34.10199747091496
20_13;38.99553208895185
20_14;0.0
20_15;0.0
20_16;0.0
20_17;44.49716619583578
20_18;0.0
20_19;0.0
20_20;30.503869262705805
20_21;0.0
20_22;0.0
20_23;0.0
20_24;24.95492745316976
20_25;15.686582293516649
20_26;39.977121935332704
20_27;34.33347579165518
20_28;0.0
20_29;31.85250182161931
20_30;0.0
20_31;0.0
20_32;0.0
20_33;0.0
20_34;0.0
20_35;0.0
20_36;0.0
20_37;0.0
20_38;0.0
20_39;0.0
20_40;25.75256056057216
20_41;0.0
20_42;29.982201964548352
20_43;0.0
20_44;0.0
20_45;14.442657329840598
20_46;4.022869578892522
20_47;39.915412871055445
20_48;0.0
20_49;0.0
20_50;0.5078212923544922
21_1;50.65001769704154
21_2;0.0
21_3;0.0
21_4;21.67284516881734
21_5;0.0
21_6;0.0
21_7;44.90507935375598
21_8;0.0
21_9;43.04723742963944
21_10;0.0
21_11;0.0
21_12;0.0
21_13;49.52279788495305
21_14;0.0
21_15;0.0
21_16;0.26873497393292695
21_17;0.0
21_18;31.57086363242225
21_19;0.0
21_20;0.0
21_21;0.0
21_22;0.0
21_23;0.0
21_24;41.78298836761921
21_25;0.0
21_26;0.0
21_27;50.41572312150366
21_28;0.0
21_29;25.62007785897458
21_30;0.0
21_31;0.0
21_32;19.102870071874356
21_33;0.0
21_34;0.0
21_35;0.0
21_36;0.0
21_37;0.0
21_38;0.0
21_39;26.08624205391846
21_40;0.0
21_41;0.0
21_42;0.0
21_43;29.94834032300785
21_44;0.0
21_45;0.0
21_46;0.17847824114141989
21_47;0.0
21_48;0.0
21_49;0.0
21_50;0.0
22_1;0.0
22_2;0.0
22_3;0.0
22_4;0.0
22_5;0.0
22_6;39.283681881498524
22_7;0.0
22_8;40.19001645575918
22_9;37.609461614900944
22_10;2.8968601223411206
22_11;0.0
22_12;30.558372255579645
22_13;0.0
22_14;0.0
22_15;48.17566145534506
22_16;37.73164839262619
22_17;0.0
22_18;3.0016388187262506
22_19;0.0
22_20;42.95992533048414
22_21;0.0
22_22;0.0
22_23;0.0
22_24;10.795047502673697
22_25;0.0
22_26;0.0
22_27;0.0
22_28;25.533633298977875
22_29;0.0
22_30;38.8564727726699
22_31;36.80071810441649
22_32;0.0
22_33;31.353995452347583
22_34;0.0
22_35;0.0
22_36;35.96438290180113
22_37;0.0
22_38;14.22313920732508
22_39;1.7402449284466752
22_40;47.609364490470995
22_41;0.0
22_42;0.0
22_43;51.86301024174224
22_44;49.031598051092054
22_45;48.486346684740596
22_46;0.7952630449629697
22_47;43.357992234717436
22_48;36.723721737653314
22_49;0.0
22_50;44.43635732329854
23_1;20.18023687068486
23_2;28.30123970538504
23_3;38.28590839317383
23_4;32.15677097615845
23_5;0.0
23_6;0.0
23_7;31.748926762666102
23_8;0.0
23_9;0.0
23_10;30.343620308194623
23_11;0.0
23_12;28.34977786387026
23_13;14.521185716614117
23_14;0.6771961070480756
23_15;0.6082107841114822
23_16;2.3525860952407434
23_17;0.0
23_18;0.0
23_19;0.0
23_20;0.0
23_21;0.0
23_22;0.0
23_23;38.7675246961699
23_24;0.0
23_25;0.0
23_26;0.0
23_27;0.0
23_28;0.0
23_29;27.34755406902638
23_30;40.414817804849
23_31;0.0
23_32;45.12239449049708
23_33;0.0
23_34;0.0
23_35;32.410273836304775
23_36;0.0
23_37;0.0
23_38;0.0
23_39;37.40731187829801
23_40;15.659625349391732
23_41;0.0
23_42;0.0
23_43;0.0
23_44;40.37533430810437
23_45;0.0
23_46;0.0
23_47;0.0
23_48;0.0
23_49;0.0
23_50;0.0
24_1;19.236769717123604
24_2;0.0
24_3;0.0
24_4;0.0
24_5;30.9850493610332
24_6;0.0
24_7;25.09972483614992
24_8;0.0
24_9;0.0
24_10;42.78771935282198
24_11;7.6169089350344885
24_12;0.0
24_13;0.0
24_14;0.0
24_15;36.109952233251484
24_16;18.572519584549184
24_17;0.0
24_18;38.592257727254854
24_19;39.273404307891376
24_20;0.0
24_21;39.21910139096938
24_22;49.17138095619142
24_23;0.0
24_24;33.17314961506539
24_25;0.0
24_26;0.0
24_27;0.0
24_28;0.0
24_29;0.0
24_30;0.0
24_31;0.0
24_32;10.738557408990655
24_33;0.0
24_34;0.0
24_35;0.0
24_36;0.46381991265419253
24_37;31.230338278527316
24_38;16.23041770969575
24_39;30.153445430231002
24_40;0.0
24_41;0.0
24_42;0.0
24_43;0.0
24_44;0.0
24_45;37.64908794815228
24_46;40.7180733267159
24_47;0.0
24_48;0.0
24_49;0.0
24_50;10.258870451376422
25_1;0.0
25_2;6.709320636863891
25_3;0.0
25_4;0.0
25_5;0.0
25_6;0.0
25_7;0.0
25_8;0.0
25_9;0.0
25_10;0.0
25_11;0.0
25_12;38.091787838052106
25_13;0.0
25_14;34.49267195816105
25_15;0.0
25_16;26.93951767039836
25_17;0.0
25_18;29.379535998086773
25_19;37.8945746735408
25_20;0.0
25_21;0.0
25_22;44.685528184392666
25_23;4.725309641818365
25_24;0.0
25_25;41.65496727771579
25_26;0.0
25_27;34.49116425909838
25_28;0.0
25_29;0.0
25_30;48.49775444910078
25_31;0.0
25_32;0.0
25_33;33.44698357783876
25_34;27.305943605087386
25_35;0.0
25_36;2.178016166765397
25_37;36.77037550938982
25_38;48.29027289047129
25_39;35.998019564659074
25_40;0.0
25_41;51.38887910685953
25_42;0.0
25_43;33.6727203692474
25_44;32.40391666870952
25_45;0.0
25_46;0.0
25_47;0.0
25_48;0.28527632161664485
25_49;39.20024194880418
25_50;43.60533337177685
26_1;0.0
26_2;0.0
26_3;0.0
26_4;40.682454342992735
26_5;0.0
26_6;0.0
26_7;50.753247061145274
26_8;0.0
26_9;0.0
26_10;0.0
26_11;40.06467574027679
26_12;0.0
26_13;0.0
26_14;0.0
26_15;0.0
26_16;0.0
26_17;39.35837042245345
26_18;37.10687445918055
26_19;25.58805294004075
26_20;0.0
26_21;37.67207449112904
26_22;22.44620902360957
26_23;34.29317122728884
26_24;42.80001650437759
26_25;37.405568458615235
26_26;30.397393377303715
26_27;37.098550508827145
26_28;0.0
26_29;25.54420492540035
26_30;0.0
26_31;0.0
26_32;0.0
26_33;3.0400157258991363
26_34;50.60538900502184
26_35;0.0
26_36;49.40646286578945
26_37;0.0
26_38;0.0
26_39;0.0
26_40;0.0
26_41;47.09465085932848
26_42;0.0
26_43;0.0
26_44;49.90614925689694
26_45;7.642900142042588
26_46;42.237945938926835
26_47;44.373197467425335
26_48;0.0
26_49;0.0
26_50;0.0
27_1;0.12548487214371562
27_2;0.0
27_3;0.0
27_4;41.60387441610993
27_5;0.0
27_6;0.0
27_7;42.34983850008209
27_8;33.120177196726836
27_9;43.10868743794771
27_10;20.837277087761297
27_11;0.0
27_12;0.0
27_13;0.0
27_14;0.0
27_15;0.0
27_16;351.1347519799916
27_17;30.210220579649704
27_18;0.45133265334879974
27_19;25.741373621757997
27_20;51.906523733664436
27_21;0.0
27_22;41.91367199052665
27_23;35.35849514506611
27_24;0.0
27_25;16.897243691816882
27_26;0.0
27_27;0.0
27_28;45.62278778384518
27_29;1.2583898297064784
27_30;0.0
27_31;27.08642338948033
27_32;44.58532798496716
27_33;0.0
27_34;41.18742849226693
27_35;0.0
27_36;0.0
27_37;0.0
27_38;3.3982353014289424
27_39;42.573836260184216
27_40;0.0
27_41;0.0
27_42;0.0
27_43;0.10841251389744382
27_44;22.84808168613138
27_45;0.0
27_46;0.0
27_47;0.0
27_48;30.890930036669822
27_49;26.451982684869954
27_50;0.0
28_1;0.0
28_2;28.80618406345219
28_3;0.0
28_4;0.0
28_5;12.777822010044474
28_6;0.0
28_7;2.042858745209138
28_8;0.0
28_9;0.0
28_10;18.271775958690917
